| 2017-01-01 - 07:01:43 | JawaharlalNehru | view | Main.WebHome | Mozilla | 253.111.182.73 | 
| 2017-01-27 - 08:20:52 | FranklindRoosevelt | save | Aegis.GauriHanmante | repRev 1 by BaseUserMapping_333 2017/03/18 06:31:28 | 39.15.134.129 | 
| 2017-01-27 - 08:22:37 | CharlesDarwin | view | Aegis.GauriHanmante | Mozilla | 144.233.120.219 | 
| 2017-01-27 - 08:30:45 | ChristopherColumbus | edit | Aegis.GauriHanmante |  | 67.106.81.128 | 
| 2017-01-27 - 08:41:20 | ChristopherColumbus | save | Aegis.GauriHanmante | repRev 1 by BaseUserMapping_333 2017/03/18 06:41:51 | 212.25.51.60 | 
| 2017-01-27 - 08:42:34 | BarackObama | view | Aegis.GauriHanmante | Mozilla | 75.214.138.32 | 
| 2017-01-27 - 08:42:54 | BillGates | edit | Aegis.GauriHanmante |  | 52.38.29.105 | 
| 2017-01-27 - 09:05:55 | OprahWinfrey | save | Aegis.GauriHanmante | repRev 1 by BaseUserMapping_333 2017/03/18 06:47:22 | 235.40.131.35 | 
| 2017-01-27 - 09:16:32 | JawaharlalNehru | view | Aegis.GauriHanmante | Mozilla | 154.24.112.80 | 
| 2017-01-27 - 09:25:16 | JohnfKennedy | edit | Aegis.GauriHanmante |  | 120.69.75.202 | 
| 2017-01-27 - 09:41:17 | MalcolmX | save | Aegis.GauriHanmante | repRev 1 by BaseUserMapping_333 2017/03/18 06:51:57 | 145.191.99.234 | 
| 2017-01-27 - 09:45:14 | BenazirBhutto | view | Aegis.GauriHanmante | Mozilla | 203.122.142.177 | 
| 2017-01-27 - 09:46:09 | ThomasEdison | view | Aegis.GauriHanmante | Mozilla | 155.248.2.129 | 
| 2017-01-27 - 09:48:02 | BarackObama | view | Aegis.PythonSudents | Mozilla | 111.84.19.172 | 
| 2017-01-27 - 09:50:06 | JawaharlalNehru | edit | Aegis.PythonSudents |  | 253.111.182.73 | 
| 2017-01-27 - 09:53:06 | ElvisPresley | save | Aegis.PythonSudents | repRev 3 by BaseUserMapping_333 2017/03/18 06:56:52 | 139.44.179.69 | 
| 2017-01-27 - 09:56:07 | AlbertEinstein | view | Aegis.PythonSudents | Mozilla | 86.223.191.167 | 
| 2017-01-27 - 10:19:07 | NelsonMandela | edit | Aegis.SaiVignan | (not exist) | 183.223.63.105 | 
| 2017-01-27 - 10:25:58 | IndiraGandhi | save | Aegis.SaiVignan |  | 143.132.190.10 | 
| 2017-01-27 - 10:30:05 | DesmondTutu | view | Aegis.SaiVignan | Mozilla | 39.15.134.129 | 
| 2017-01-27 - 10:31:23 | PabloPicasso | edit | Aegis.SaiVignan |  | 75.131.65.209 | 
| 2017-01-27 - 10:36:24 | GeorgeOrwell | save | Aegis.SaiVignan | repRev 1 by BaseUserMapping_333 2017/03/18 06:59:19 | 59.39.232.34 | 
| 2017-01-27 - 10:40:19 | AlbertEinstein | view | Aegis.SaiVignan | Mozilla | 228.130.64.41 | 
| 2017-01-27 - 10:40:58 | GeorgeOrwell | edit | Aegis.SaiVignan |  | 203.106.94.74 | 
| 2017-01-27 - 10:41:46 | LyndonJohnson | save | Aegis.SaiVignan | repRev 1 by BaseUserMapping_333 2017/03/18 07:02:02 | 197.72.39.116 | 
| 2017-01-27 - 10:42:35 | LeonardodaVinci | view | Aegis.SaiVignan | Mozilla | 30.170.118.172 | 
| 2017-01-27 - 10:44:48 | EvaPeron | edit | Aegis.SaiVignan |  | 243.57.27.87 | 
| 2017-01-27 - 10:47:03 | AungsansuuKyi | view | Aegis.SaiVignan | Mozilla | 131.33.83.174 | 
| 2017-01-27 - 10:53:45 | MargaretThatcher | attach | Aegis.SaiVignan |  | 59.39.232.34 | 
| 2017-01-27 - 11:00:25 | CharlesDarwin | save | Aegis.SaiVignan | repRev 1 by BaseUserMapping_333 2017/03/18 07:14:29 | 139.44.179.69 | 
| 2017-01-27 - 11:02:54 | DonaldTrump | upload | Aegis.SaiVignan | Assignment_4.docx | 84.216.7.151 | 
| 2017-01-27 - 11:03:32 | RichardBranson | view | Aegis.SaiVignan | Mozilla | 228.87.151.113 | 
| 2017-01-27 - 11:08:26 | CharlesDarwin | edit | Aegis.SaiVignan |  | 30.31.239.122 | 
| 2017-01-27 - 11:13:09 | NeilArmstrong | save | Aegis.SaiVignan | repRev 1 by BaseUserMapping_333 2017/03/18 07:15:21 | 30.170.118.172 | 
| 2017-01-27 - 11:18:20 | ChristopherColumbus | view | Aegis.SaiVignan | Mozilla | 44.52.197.103 | 
| 2017-01-27 - 11:20:23 | MarilynMonroe | attach | Aegis.SaiVignan |  | 221.91.33.99 | 
| 2017-01-27 - 11:23:39 | WinstonChurchill | save | Aegis.SaiVignan | repRev 1 by BaseUserMapping_333 2017/03/18 07:16:53 | 40.177.155.67 | 
| 2017-01-27 - 11:25:26 | VincentvanGogh | upload | Aegis.SaiVignan | Assignment_5.docx | 243.57.27.87 | 
| 2017-01-27 - 11:32:43 | RosaParks | view | Aegis.SaiVignan | Mozilla | 143.185.106.59 | 
| 2017-01-27 - 11:53:12 | QueenVictoria | edit | Aegis.SaiVignan |  | 138.98.192.130 | 
| 2017-01-27 - 12:03:14 | EvaPeron | save | Aegis.SaiVignan | repRev 1 by BaseUserMapping_333 2017/03/18 07:18:11 | 224.142.189.173 | 
| 2017-01-27 - 12:03:52 | FranklindRoosevelt | view | Aegis.SaiVignan | Mozilla | 179.218.4.87 | 
| 2017-01-27 - 12:07:48 | PabloPicasso | attach | Aegis.SaiVignan |  | 212.25.51.60 | 
| 2017-01-27 - 12:08:35 | PaulMccartney | save | Aegis.SaiVignan | repRev 1 by BaseUserMapping_333 2017/03/18 07:21:48 | 201.36.26.7 | 
| 2017-01-27 - 12:12:06 | LouisPasteur | upload | Aegis.SaiVignan | assign_2.docx | 47.108.100.96 | 
| 2017-01-27 - 12:13:55 | BenazirBhutto | view | Aegis.SaiVignan | Mozilla | 94.167.29.154 | 
| 2017-01-27 - 12:15:48 | LouisPasteur | edit | Aegis.SaiVignan |  | 222.50.171.104 | 
| 2017-01-27 - 12:17:50 | MotherTeresa | save | Aegis.SaiVignan | repRev 1 by BaseUserMapping_333 2017/03/18 07:22:11 | 144.233.120.219 | 
| 2017-01-27 - 12:20:56 | MargaretThatcher | view | Aegis.SaiVignan | Mozilla | 85.15.232.229 | 
| 2017-01-27 - 12:23:30 | NelsonMandela | edit | Aegis.SaiVignan |  | 67.62.89.233 | 
| 2017-01-27 - 12:24:25 | CharlesdeGaulle | save | Aegis.SaiVignan | repRev 1 by BaseUserMapping_333 2017/03/18 07:34:23 | 137.129.127.164 | 
| 2017-01-27 - 12:24:37 | EvaPeron | view | Aegis.SaiVignan | Mozilla | 72.120.101.54 | 
| 2017-01-27 - 12:31:38 | AbrahamLincoln | attach | Aegis.SaiVignan |  | 195.60.153.209 | 
| 2017-01-27 - 12:32:08 | RichardBranson | save | Aegis.SaiVignan | repRev 1 by BaseUserMapping_333 2017/03/18 07:34:46 | 47.108.100.96 | 
| 2017-01-27 - 12:37:25 | PabloPicasso | upload | Aegis.SaiVignan | assign_1.docx | 179.218.4.87 | 
| 2017-01-27 - 12:37:38 | MartinlutherKing | view | Aegis.SaiVignan | Mozilla | 228.87.151.113 | 
| 2017-01-27 - 12:40:18 | DesmondTutu | view | Aegis.WebHome | Mozilla | 148.66.190.228 | 
| 2017-01-27 - 12:47:46 | CharlesDarwin | view | Main.WebHome | Mozilla | 144.249.99.41 | 
| 2017-01-27 - 12:54:10 | CharlesdeGaulle | view | Main.WebHome | Mozilla | 171.155.32.163 | 
| 2017-01-27 - 12:55:50 | QueenVictoria | view | Flytbase.WebHome | Mozilla (web doesn't exist) | 86.223.191.167 | 
| 2017-01-27 - 12:57:45 | CharlesDarwin | view | TWiki.ManagingWebs | Mozilla | 155.248.2.129 | 
| 2017-01-27 - 12:58:47 | FranklindRoosevelt | save | Flytbase.WebPreferences |  | 222.50.171.104 | 
| 2017-01-27 - 13:03:23 | DonaldTrump | createweb | Flytbase | _default | 137.129.127.164 | 
| 2017-01-27 - 13:06:17 | RichardBranson | view | Flytbase.WebHome | Mozilla | 243.57.27.87 | 
| 2017-01-27 - 13:08:30 | PeterSellers | view | Flytbase.HandleCommands | Mozilla (not exist) | 195.60.153.209 | 
| 2017-01-27 - 13:32:19 | JkRowling | view | Flytbase.HandleCommands | Mozilla (not exist) | 171.155.32.163 | 
| 2017-01-27 - 13:34:11 | JkRowling | edit | Flytbase.HandleCommands | (not exist) | 67.62.89.233 | 
| 2017-01-27 - 13:37:53 | DonaldTrump | save | Flytbase.HandleCommands |  | 76.235.99.163 | 
| 2017-01-27 - 13:38:34 | BenazirBhutto | view | Flytbase.HandleCommands | Mozilla | 72.120.101.54 | 
| 2017-01-27 - 13:43:02 | PopejohnPaul | view | Flytbase.KnowledgeBase | Mozilla (not exist) | 76.235.99.163 | 
| 2017-01-27 - 13:55:18 | MarilynMonroe | view | Flytbase.KnowledgeBase | Mozilla (not exist) | 139.44.179.69 | 
| 2017-01-27 - 14:01:51 | BillGates | edit | Flytbase.KnowledgeBase | (not exist) | 179.218.4.87 | 
| 2017-01-27 - 14:06:20 | LyndonJohnson | save | Flytbase.KnowledgeBase |  | 192.211.124.125 | 
| 2017-01-27 - 14:19:45 | MahatmaGandhi | view | Flytbase.KnowledgeBase | Mozilla | 7.23.107.197 | 
| 2017-01-27 - 14:21:00 | AungsansuuKyi | edit | Flytbase.KnowledgeBase |  | 94.167.29.154 | 
| 2017-01-27 - 14:28:50 | JkRowling | save | Flytbase.KnowledgeBase | repRev 1 by BaseUserMapping_333 2017/03/22 14:58:56 | 148.66.190.228 | 
| 2017-01-27 - 14:37:37 | LudwigBeethoven | view | Flytbase.KnowledgeBase | Mozilla | 164.41.126.248 | 
| 2017-01-27 - 14:57:52 | MahatmaGandhi | view | Flytbase.ProjectProposal | Mozilla (not exist) | 111.84.19.172 | 
| 2017-01-27 - 14:59:29 | BarackObama | view | Flytbase.ProjectProposal | Mozilla (not exist) | 72.120.101.54 | 
| 2017-01-27 - 15:08:13 | DesmondTutu | edit | Flytbase.ProjectProposal | (not exist) | 164.41.126.248 | 
| 2017-01-27 - 15:15:27 | AungsansuuKyi | save | Flytbase.ProjectProposal |  | 16.216.181.56 | 
| 2017-01-27 - 15:33:06 | JohnfKennedy | view | Flytbase.ProjectProposal | Mozilla | 143.132.190.10 | 
| 2017-01-27 - 15:44:34 | AbrahamLincoln | edit | Flytbase.ProjectProposal |  | 221.91.33.99 | 
| 2017-01-27 - 15:49:37 | MuhammadAli | save | Flytbase.ProjectProposal | repRev 1 by BaseUserMapping_333 2017/03/22 15:09:09 | 192.211.124.125 | 
| 2017-01-27 - 15:51:26 | LouisPasteur | view | Flytbase.ProjectProposal | Mozilla | 19.220.148.132 | 
| 2017-01-27 - 15:51:30 | QueenElizabeth | edit | Flytbase.ProjectProposal |  | 75.131.65.209 | 
| 2017-01-27 - 16:26:01 | IndiraGandhi | save | Flytbase.ProjectProposal | repRev 1 by BaseUserMapping_333 2017/03/22 15:09:57 | 221.156.0.8 | 
| 2017-01-27 - 16:28:14 | LeonardodaVinci | view | Flytbase.ProjectProposal | Mozilla | 212.25.51.60 | 
| 2017-01-27 - 16:30:53 | VincentvanGogh | edit | Flytbase.ProtocalPrototyping | (not exist) | 143.132.190.10 | 
| 2017-01-27 - 16:31:58 | WinstonChurchill | save | Flytbase.ProtocalPrototyping |  | 207.166.14.189 | 
| 2017-01-27 - 16:56:55 | LeonardodaVinci | view | Flytbase.ProtocalPrototyping | Mozilla | 212.141.203.14 | 
| 2017-01-27 - 16:59:35 | IndiraGandhi | edit | Flytbase.ProtocalPrototyping |  | 86.223.191.167 | 
| 2017-01-27 - 17:01:59 | GeorgeOrwell | save | Flytbase.ProtocalPrototyping | repRev 1 by BaseUserMapping_333 2017/03/22 15:11:12 | 72.120.101.54 | 
| 2017-01-27 - 17:02:42 | ElvisPresley | view | Flytbase.ProtocalPrototyping | Mozilla | 22.58.214.143 | 
| 2017-01-27 - 17:10:22 | MargaretThatcher | view | Main.WebHome | Mozilla | 235.40.131.35 | 
| 2017-01-27 - 17:11:16 | LeonardodaVinci | view | Flytbase.WebHome | Mozilla | 197.72.39.116 | 
| 2017-01-27 - 17:34:07 | PeterSellers | view | Flytbase.KnowledgeBase | Mozilla | 167.173.184.145 | 
| 2017-01-27 - 17:46:35 | RichardBranson | edit | Flytbase.KnowledgeBase |  | 139.44.179.69 | 
| 2017-01-27 - 17:49:23 | LeoTolstoy | save | Flytbase.KnowledgeBase |  | 202.32.200.236 | 
| 2017-01-27 - 17:51:25 | MalcolmX | view | Flytbase.KnowledgeBase | Mozilla | 85.15.232.229 | 
| 2017-01-27 - 17:57:47 | EvaPeron | edit | Flytbase.KnowledgeBase |  | 97.51.168.65 | 
| 2017-01-27 - 17:58:26 | RichardBranson | save | Flytbase.KnowledgeBase | repRev 2 by BaseUserMapping_333 2017/03/23 07:59:28 | 252.213.203.114 | 
| 2017-01-27 - 17:59:36 | MuhammadAli | view | Flytbase.KnowledgeBase | Mozilla | 203.106.94.74 | 
| 2017-01-27 - 18:01:02 | LyndonJohnson | edit | Flytbase.KnowledgeBase |  | 178.237.189.6 | 
| 2017-01-27 - 18:03:09 | JawaharlalNehru | save | Flytbase.KnowledgeBase | repRev 2 by BaseUserMapping_333 2017/03/23 08:10:06 | 131.33.83.174 | 
| 2017-01-27 - 18:03:24 | WaltDisney | view | Flytbase.KnowledgeBase | Mozilla | 30.170.118.172 | 
| 2017-01-27 - 18:07:54 | ThomasEdison | view | Main.WebHome | Mozilla | 72.120.101.54 | 
| 2017-01-27 - 18:12:52 | AbrahamLincoln | view | Aegis.WebHome | Mozilla | 138.98.192.130 | 
| 2017-01-27 - 18:12:53 | LeonardodaVinci | view | Aegis.MovieLens | Mozilla (not exist) | 120.69.75.202 | 
| 2017-01-27 - 18:17:23 | WinstonChurchill | view | Aegis.MovieLens | Mozilla (not exist) | 41.80.213.179 | 
| 2017-01-27 - 18:24:48 | QueenElizabeth | edit | Aegis.MovieLens | (not exist) | 107.175.97.53 | 
| 2017-01-27 - 18:32:54 | WaltDisney | save | Aegis.MovieLens |  | 137.129.127.164 | 
| 2017-01-27 - 18:36:37 | AungsansuuKyi | view | Aegis.MovieLens | Mozilla | 44.52.197.103 | 
| 2017-01-27 - 18:37:38 | ElvisPresley | edit | Aegis.MovieLens |  | 197.72.39.116 | 
| 2017-01-27 - 19:00:38 | AungsansuuKyi | save | Aegis.MovieLens | repRev 1 by BaseUserMapping_333 2017/03/23 12:57:44 | 224.122.35.210 | 
| 2017-01-27 - 19:10:23 | MotherTeresa | view | Aegis.MovieLens | Mozilla | 178.237.189.6 | 
| 2017-01-27 - 19:16:23 | DalaiLama | edit | Aegis.MovieLens |  | 131.33.83.174 | 
| 2017-01-27 - 19:17:25 | RichardBranson | save | Aegis.MovieLens | repRev 1 by BaseUserMapping_333 2017/03/23 12:59:44 | 241.174.247.224 | 
| 2017-01-27 - 19:20:46 | DonaldTrump | view | Aegis.MovieLens | Mozilla | 226.223.113.236 | 
| 2017-01-27 - 19:23:00 | BillGates | edit | Aegis.MovieLens |  | 59.39.232.34 | 
| 2017-01-27 - 19:25:55 | MarilynMonroe | save | Aegis.MovieLens | repRev 1 by BaseUserMapping_333 2017/03/23 13:00:52 | 212.25.51.60 | 
| 2017-01-27 - 19:33:25 | AbrahamLincoln | view | Aegis.MovieLens | Mozilla | 230.200.204.160 | 
| 2017-01-27 - 19:37:50 | PeterSellers | edit | Aegis.MovieLens |  | 235.40.131.35 | 
| 2017-01-27 - 19:56:28 | ChristopherColumbus | save | Aegis.MovieLens | repRev 1 by BaseUserMapping_333 2017/03/23 13:02:41 | 201.36.26.7 | 
| 2017-01-27 - 19:58:17 | JawaharlalNehru | view | Aegis.MovieLens | Mozilla | 96.170.252.122 | 
| 2017-01-27 - 20:00:08 | OprahWinfrey | edit | Aegis.MovieLens |  | 212.25.51.60 | 
| 2017-01-27 - 20:09:41 | DonaldTrump | save | Aegis.MovieLens | repRev 1 by BaseUserMapping_333 2017/03/23 13:08:38 | 85.15.232.229 | 
| 2017-01-27 - 20:16:04 | BillGates | view | Aegis.MovieLens | Mozilla | 154.24.112.80 | 
| 2017-01-27 - 20:19:39 | PeterSellers | edit | Aegis.MovieLens |  | 22.58.214.143 | 
| 2017-01-27 - 20:22:47 | ChristopherColumbus | save | Aegis.MovieLens | repRev 1 by BaseUserMapping_333 2017/03/23 13:16:51 | 224.142.189.173 | 
| 2017-01-27 - 20:27:19 | JkRowling | view | Aegis.MovieLens | Mozilla | 67.62.89.233 | 
| 2017-01-27 - 20:31:04 | QueenVictoria | view | Aegis.DataExamples | Mozilla (not exist) | 154.24.112.80 | 
| 2017-01-27 - 20:33:08 | AlbertEinstein | view | Aegis.DataExamples | Mozilla (not exist) | 86.136.47.118 | 
| 2017-01-27 - 20:42:13 | DesmondTutu | edit | Aegis.DataExamples | (not exist) | 89.235.198.102 | 
| 2017-01-27 - 20:42:37 | MarilynMonroe | save | Aegis.DataExamples |  | 167.173.184.145 | 
| 2017-01-27 - 20:49:11 | BarackObama | view | Aegis.DataExamples | Mozilla | 144.233.120.219 | 
| 2017-01-27 - 20:52:05 | QueenVictoria | edit | Aegis.DataExamples |  | 154.24.112.80 | 
| 2017-01-27 - 21:21:06 | BillGates | save | Aegis.DataExamples | repRev 1 by BaseUserMapping_333 2017/03/23 14:29:03 | 103.135.136.84 | 
| 2017-01-27 - 21:26:42 | NelsonMandela | view | Aegis.DataExamples | Mozilla | 51.83.20.63 | 
| 2017-01-27 - 21:27:59 | ChristopherColumbus | edit | Aegis.FoodDatabase | (not exist) | 154.24.112.80 | 
| 2017-01-27 - 21:31:30 | LeoTolstoy | save | Aegis.FoodDatabase |  | 137.129.127.164 | 
| 2017-01-27 - 21:42:53 | DonaldTrump | view | Aegis.FoodDatabase | Mozilla | 176.162.80.71 | 
| 2017-01-27 - 21:44:44 | AbrahamLincoln | edit | Aegis.FoodDatabase |  | 96.170.252.122 | 
| 2017-01-27 - 21:49:34 | MuhammadAli | save | Aegis.FoodDatabase | repRev 1 by BaseUserMapping_333 2017/03/23 14:29:25 | 209.0.136.148 | 
| 2017-01-27 - 21:50:00 | QueenVictoria | view | Aegis.FoodDatabase | Mozilla | 41.80.213.179 | 
| 2017-01-27 - 21:57:38 | LeonardodaVinci | edit | Aegis.FoodDatabase |  | 123.2.24.119 | 
| 2017-01-27 - 21:59:01 | AbrahamLincoln | save | Aegis.FoodDatabase | repRev 1 by BaseUserMapping_333 2017/03/23 14:29:52 | 212.141.203.14 | 
| 2017-01-27 - 22:07:52 | MartinlutherKing | view | Aegis.FoodDatabase | Mozilla | 143.91.55.48 | 
| 2017-01-27 - 22:25:52 | AlbertEinstein | view | Aegis.DataExamples | Mozilla | 144.249.99.41 | 
| 2017-01-27 - 22:27:16 | ChristopherColumbus | edit | Aegis.DataExamples |  | 235.40.131.35 | 
| 2017-01-27 - 22:30:31 | LyndonJohnson | save | Aegis.DataExamples | repRev 1 by BaseUserMapping_333 2017/03/23 14:40:06 | 107.175.97.53 | 
| 2017-01-27 - 22:35:14 | ThomasEdison | view | Aegis.DataExamples | Mozilla | 221.156.0.8 | 
| 2017-01-27 - 22:55:07 | LeonardodaVinci | edit | Aegis.FederalElection | (not exist) | 224.142.189.173 | 
| 2017-01-27 - 23:14:15 | JkRowling | save | Aegis.FederalElection |  | 89.235.198.102 | 
| 2017-01-27 - 23:17:10 | DonaldTrump | view | Aegis.FederalElection | Mozilla | 19.220.148.132 | 
| 2017-01-27 - 23:23:22 | DesmondTutu | edit | Aegis.FederalElection |  | 75.214.138.32 | 
| 2017-01-27 - 23:55:21 | GeorgeOrwell | save | Aegis.FederalElection | repRev 1 by BaseUserMapping_333 2017/03/23 14:40:39 | 105.171.75.227 | 
| 2017-01-27 - 23:57:51 | MikhailGorbachev | view | Aegis.FederalElection | Mozilla | 228.173.210.41 | 
| 2017-01-28 - 00:02:30 | LyndonJohnson | view | Aegis.DataExamples | Mozilla | 222.204.63.78 | 
| 2017-01-28 - 00:03:36 | BarackObama | view | Aegis.WebHome | Mozilla | 230.200.204.160 | 
| 2017-01-28 - 00:08:43 | LeonardodaVinci | view | Aegis.MovieLens | Mozilla | 221.91.33.99 | 
| 2017-01-28 - 00:19:13 | VincentvanGogh | view | Aegis.DataExamples | Mozilla | 44.52.197.103 | 
| 2017-01-28 - 00:29:34 | ThomasEdison | edit | Aegis.DataExamples |  | 202.32.200.236 | 
| 2017-01-28 - 00:32:57 | MikhailGorbachev | save | Aegis.DataExamples | repRev 1 by BaseUserMapping_333 2017/03/23 14:52:16 | 139.44.179.69 | 
| 2017-01-28 - 00:42:09 | MuhammadAli | view | Aegis.DataExamples | Mozilla | 203.122.142.177 | 
| 2017-01-28 - 00:45:26 | ThomasEdison | edit | Aegis.DataExamples |  | 84.216.7.151 | 
| 2017-01-28 - 00:47:56 | QueenElizabeth | save | Aegis.DataExamples | repRev 1 by BaseUserMapping_333 2017/03/23 14:52:26 | 80.150.2.195 | 
| 2017-01-28 - 00:48:58 | MargaretThatcher | view | Aegis.DataExamples | Mozilla | 145.191.99.234 | 
| 2017-01-28 - 00:52:14 | LudwigBeethoven | view | Aegis.FoodDatabase | Mozilla | 224.122.35.210 | 
| 2017-01-28 - 00:54:26 | WinstonChurchill | view | Aegis.DataExamples | Mozilla | 16.216.181.56 | 
| 2017-01-28 - 01:01:36 | MargaretThatcher | view | Aegis.FederalElection | Mozilla | 197.72.39.116 | 
| 2017-01-28 - 01:05:12 | MahatmaGandhi | view | Flytbase.KnowledgeBase | Mozilla | 80.150.2.195 | 
| 2017-01-28 - 01:09:31 | RosaParks | view | Main.WebHome | Mozilla | 201.36.26.7 | 
| 2017-01-28 - 01:18:18 | PopejohnPaul | view | Aegis.WebHome | Mozilla | 224.142.189.173 | 
| 2017-01-28 - 01:22:13 | ThomasEdison | view | Aegis.DataExamples | Mozilla | 224.122.35.210 | 
| 2017-01-28 - 01:29:21 | DonaldTrump | edit | Aegis.DataExamples |  | 144.161.226.230 | 
| 2017-01-28 - 01:32:06 | MalcolmX | save | Aegis.DataExamples |  | 221.91.33.99 | 
| 2017-01-28 - 01:37:28 | WaltDisney | view | Aegis.DataExamples | Mozilla | 212.25.51.60 | 
| 2017-01-28 - 01:49:57 | ThomasEdison | view | Aegis.WebHome | Mozilla | 22.58.214.143 | 
| 2017-01-28 - 01:50:07 | LeonardodaVinci | view | Aegis.ProjectAssignment | Mozilla | 199.168.5.94 | 
| 2017-01-28 - 02:03:16 | MarilynMonroe | view | Aegis.SaiVignan | Mozilla | 144.233.120.219 | 
| 2017-01-28 - 02:09:28 | WinstonChurchill | view | Aegis.PythonSudents | Mozilla | 222.50.171.104 | 
| 2017-01-28 - 02:09:48 | LeonardodaVinci | edit | Aegis.PythonSudents |  | 212.141.203.14 | 
| 2017-01-28 - 02:12:14 | QueenElizabeth | save | Aegis.PythonSudents |  | 222.50.171.104 | 
| 2017-01-28 - 02:37:00 | LouisPasteur | view | Aegis.PythonSudents | Mozilla | 222.204.63.78 | 
| 2017-01-28 - 02:43:41 | QueenVictoria | edit | Aegis.AbhishekKulkarni | (not exist) | 146.20.0.193 | 
| 2017-01-28 - 02:46:47 | WinstonChurchill | save | Aegis.AbhishekKulkarni |  | 253.111.182.73 | 
| 2017-01-28 - 02:59:48 | WinstonChurchill | view | Aegis.AbhishekKulkarni | Mozilla | 208.194.107.58 | 
| 2017-01-28 - 03:14:16 | DesmondTutu | view | Aegis.PythonSudents | Mozilla | 160.37.237.251 | 
| 2017-01-28 - 03:21:54 | QueenElizabeth | view | Aegis.GauriHanmante | Mozilla | 201.36.26.7 | 
| 2017-01-28 - 03:29:28 | DonaldTrump | view | Aegis.AbhishekKulkarni | Mozilla | 86.136.47.118 | 
| 2017-01-28 - 03:30:06 | LeonardodaVinci | edit | Aegis.AbhishekKulkarni |  | 75.214.138.32 | 
| 2017-01-28 - 03:40:13 | LeoTolstoy | save | Aegis.AbhishekKulkarni | repRev 1 by BaseUserMapping_333 2017/03/25 06:35:33 | 44.52.197.103 | 
| 2017-01-28 - 03:40:42 | MalcolmX | view | Aegis.AbhishekKulkarni | Mozilla | 201.36.26.7 | 
| 2017-01-28 - 03:43:18 | LouisPasteur | edit | Aegis.AbhishekKulkarni |  | 96.170.252.122 | 
| 2017-01-28 - 03:51:36 | JohnfKennedy | save | Aegis.AbhishekKulkarni | repRev 1 by BaseUserMapping_333 2017/03/25 06:38:34 | 107.175.97.53 | 
| 2017-01-28 - 04:06:44 | CharlesdeGaulle | view | Aegis.AbhishekKulkarni | Mozilla | 178.237.189.6 | 
| 2017-01-28 - 04:20:24 | WaltDisney | edit | Aegis.AbhishekKulkarni |  | 85.15.232.229 | 
| 2017-01-28 - 04:27:36 | DesmondTutu | save | Aegis.AbhishekKulkarni | repRev 1 by BaseUserMapping_333 2017/03/25 06:45:44 | 164.41.126.248 | 
| 2017-01-28 - 04:30:43 | AungsansuuKyi | view | Aegis.AbhishekKulkarni | Mozilla | 155.248.2.129 | 
| 2017-01-28 - 04:50:26 | BillGates | edit | Aegis.AbhishekKulkarni |  | 75.214.138.32 | 
| 2017-01-28 - 04:54:33 | PopejohnPaul | save | Aegis.AbhishekKulkarni | repRev 1 by BaseUserMapping_333 2017/03/25 06:55:42 | 179.218.4.87 | 
| 2017-01-28 - 05:02:57 | ChristopherColumbus | view | Aegis.AbhishekKulkarni | Mozilla | 228.87.151.113 | 
| 2017-01-28 - 05:06:29 | MikhailGorbachev | edit | Aegis.AbhishekKulkarni |  | 179.218.4.87 | 
| 2017-01-28 - 05:21:51 | NeilArmstrong | save | Aegis.AbhishekKulkarni | repRev 1 by BaseUserMapping_333 2017/03/25 06:58:06 | 176.162.80.71 | 
| 2017-01-28 - 05:24:24 | PabloPicasso | view | Aegis.AbhishekKulkarni | Mozilla | 84.216.7.151 | 
| 2017-01-28 - 05:29:07 | DesmondTutu | view | Aegis.AbhishekKulkarni | Mozilla | 143.132.190.10 | 
| 2017-01-28 - 05:42:11 | RichardBranson | view | Aegis.PythonSudents | Mozilla | 84.216.7.151 | 
| 2017-01-28 - 05:44:10 | AbrahamLincoln | view | Aegis.SaiVignan | Mozilla | 123.2.24.119 | 
| 2017-01-28 - 05:47:09 | GeorgeOrwell | view | Aegis.GauriHanmante | Mozilla | 144.233.120.219 | 
| 2017-01-28 - 05:47:41 | LudwigBeethoven | view | Aegis.AbhishekKulkarni | Mozilla | 72.120.101.54 | 
| 2017-01-28 - 05:53:06 | MartinlutherKing | edit | Aegis.AbhishekKulkarni |  | 86.136.47.118 | 
